CustomerID,CustomerName,Age,Gender,Country,SignupDate,AnnualIncome,Churn,Category_1,Value_2,Metric_3,Category_4,Value_5,Metric_6,Category_7,Value_8,Metric_9,Category_10,Value_11,Metric_12,Category_13,Value_14,Metric_15,Category_16,Value_17,Metric_18,Category_19,Value_20,Metric_21,Category_22,Value_23,Metric_24,Category_25,Value_26,Metric_27,Category_28,Value_29,Metric_30,Category_31,Value_32,Metric_33,Category_34,Value_35,Metric_36,Category_37,Value_38,Metric_39,Category_40,Value_41,Metric_42,Category_43,Value_44,Metric_45,Category_46,Value_47,Metric_48,Category_49,Value_50,Metric_51,Category_52,Value_53,Metric_54,Category_55,Value_56,Metric_57,Category_58,Value_59,Metric_60,Category_61,Value_62,Metric_63,Category_64,Value_65,Metric_66,Category_67,Value_68,Metric_69,Category_70,Value_71,Metric_72,Category_73,Value_74,Metric_75,Category_76,Value_77,Metric_78,Category_79,Value_80,Metric_81,Category_82,Value_83,Metric_84,Category_85,Value_86,Metric_87,Category_88,Value_89,Metric_90,Category_91,Value_92,Metric_93,Category_94,Value_95,Metric_96,Category_97,Value_98,Metric_99,Category_100,Value_101,Metric_102,Category_103,Value_104,Metric_105,Category_106,Value_107,Metric_108,Category_109,Value_110,Metric_111,Category_112,Value_113,Metric_114,Category_115,Value_116,Metric_117,Category_118,Value_119,Metric_120,Category_121,Value_122,Metric_123,Category_124,Value_125,Metric_126,Category_127,Value_128,Metric_129,Category_130,Value_131,Metric_132,Category_133,Value_134,Metric_135,Category_136,Value_137,Metric_138,Category_139,Value_140,Metric_141,Category_142,Value_143,Metric_144,Category_145,Value_146,Metric_147,Category_148,Value_149,Metric_150,Category_151,Value_152,Metric_153,Category_154,Value_155,Metric_156,Category_157,Value_158,Metric_159,Category_160,Value_161,Metric_162,Category_163,Value_164,Metric_165,Category_166,Value_167,Metric_168,Category_169,Value_170,Metric_171,Category_172,Value_173,Metric_174,Category_175,Value_176,Metric_177,Category_178,Value_179,Metric_180,Category_181,Value_182,Metric_183,Category_184,Value_185,Metric_186,Category_187,Value_188,Metric_189,Category_190,Value_191,Metric_192
8849,anna-jones,N/A,female,Nigeria,2022/03/14,75k,0,LOW,,,LOW,269.7,N/A,High,unknown,N/A, medium,unknown,,,,12,LOW,,42,LOW,,N/A, medium,unknown,N/A,LOW,unknown,68,LOW,,89, medium,unknown,72, medium,,, medium,,N/A,LOW,397.03,,,unknown,, medium,,N/A,LOW,unknown,,High,unknown,,High,unknown,, medium,unknown,,,,74,High,unknown,N/A,High,,,,unknown,,,225.66,,,,,,,,High,,,,unknown,, medium,unknown,,High,,N/A,LOW,254.2,74,,unknown,, medium,,N/A,,,,High,,N/A,,76.35,,LOW,418.01,35,,485.6,,,333.16,,High,,,LOW,20.75,, medium,unknown,69,LOW,449.54,, medium,unknown,,High,,,LOW,194.3,,,430.2,N/A,,unknown,N/A,,unknown,20,,,,,unknown,, medium,unknown,N/A, medium,unknown,39, medium,unknown,N/A,,140.32,N/A,LOW,,N/A,High,,,High,unknown,85,High,unknown,,,unknown,,High,,,LOW,unknown,N/A,LOW,unknown,
3047,MICHAEL Brown,40,female,Nigeria,2021-01-05,100000,0,,,N/A,,unknown,,,,39,,,48,,unknown,,LOW,,N/A, medium,409.05,N/A,LOW,,N/A,LOW,unknown,68, medium,,N/A,LOW,unknown,,High,,60,,,7, medium,,N/A, medium,,N/A,High,unknown,,LOW,215.0,N/A,,,,,124.88,, medium,,,,,N/A,LOW,,N/A, medium,unknown,N/A,,,, medium,,,LOW,27.46,,LOW,unknown,6,High,,,High,,N/A,LOW,,,LOW,unknown,N/A,LOW,unknown,,LOW,unknown,85, medium,unknown,30,LOW,,N/A, medium,unknown,49,High,unknown,25,,unknown,35,,,,High,333.16,, medium,79.8,10,,20.75,18,High,,69,,,15,High,unknown,, medium,191.64,N/A,High,unknown,,LOW,,, medium,395.26,,High,,,LOW,unknown,,,,N/A,High,,N/A, medium,154.29,N/A,High,333.7,60, medium,140.32,, medium,209.42,,,161.02,N/A, medium,26.47,,,unknown,, medium,,,LOW,unknown,N/A,High,,N/A,,unknown,
3747,anna-jones,N/A,,ghana ,14-07-2020,,0,LOW,,, medium,,N/A,LOW,unknown,39, medium,227.49,,,270.51,12,High,,N/A,High,,70,LOW,unknown,,LOW,unknown,N/A,,unknown,,High,139.35,N/A,LOW,320.3,N/A,LOW,unknown,7,,,67,High,,97, medium,,, medium,215.0,, medium,,38, medium,124.88,N/A,High,,,High,unknown,,High,,92, medium,399.42,N/A,,331.3,23,LOW,unknown,18,,27.46,,,unknown,N/A, medium,unknown,N/A,,unknown,,High,89.56,N/A,,unknown,,High,,, medium,62.12,,High,,N/A,,unknown,,,unknown,, medium,,,,unknown,N/A,,485.6,92,,333.16,N/A,LOW,,,LOW,20.75,,LOW,,, medium,unknown,15,LOW,unknown,,,,,LOW,194.3,83,High,unknown,3,LOW,,, medium,unknown,N/A,,,N/A,High,unknown,,LOW,unknown,38,,unknown,,LOW,unknown,N/A,High,unknown,51,High,209.42,94,High,161.02,93,,,, medium,288.03,,High,unknown,N/A,LOW,201.06,,High,59.12,N/A,High,313.09,
1189, Jane Smith ,N/A,female,ghana ,2021-01-05,50000,0,High,,,,unknown,,,,, medium,,,LOW,270.51,N/A,High,unknown,, medium,unknown,,LOW,unknown,N/A,High,unknown,,High,,N/A, medium,139.35,,LOW,unknown,60,,,,LOW,397.03,67,LOW,,N/A,LOW,156.01,18,LOW,unknown,95,High,unknown,N/A, medium,,,LOW,223.76,36,,,N/A,High,,, medium,399.42,,LOW,,N/A, medium,,N/A,,27.46,,LOW,46.11,, medium,,,,145.67,N/A,High,89.56,, medium,,N/A, medium,unknown,N/A,High,unknown,,LOW,302.73,,High,unknown,,LOW,unknown,N/A,High,,25,LOW,418.01,,High,unknown,N/A,,333.16,N/A, medium,79.8,10,High,unknown,,High,unknown,,High,449.54,,,,96,LOW,191.64,, medium,194.3,, medium,430.2,3,High,unknown,,,461.98,,High,261.85,N/A,,,, medium,unknown,,High,unknown,N/A,LOW,unknown,60, medium,140.32,51,,,,LOW,,N/A,High,26.47,85,LOW,288.03,97, medium,,,High,,N/A,High,59.12,, medium,,N/A
3734, Jane Smith ,,F,,2022/03/14,50000,Yes,LOW,133.6,N/A, medium,,,High,unknown,, medium,,,,,N/A, medium,unknown,42,LOW,,,LOW,,65, medium,,,LOW,unknown,,,,,,,60,High,14.14,,,unknown,67,,284.48,N/A,LOW,unknown,N/A,,215.0,95,LOW,,N/A,,124.88,,LOW,unknown,,,325.81,74,LOW,unknown,,,,N/A,,unknown,23,High,225.66,, medium,unknown,N/A,High,unknown,6, medium,unknown,41,LOW,,,,unknown,19,,313.44,,,unknown,,LOW,unknown,85,,unknown,,,,,LOW,,49,LOW,unknown,25,LOW,418.01,35,LOW,unknown,,High,unknown,, medium,,10,LOW,,,,unknown,69, medium,,15,LOW,332.26,,LOW,unknown,, medium,194.3,,LOW,,,High,,,High,,N/A,High,,,LOW,unknown,32,LOW,338.72,,,,N/A,High,333.7,60,LOW,,,LOW,unknown,N/A, medium,,93,,unknown,85,,,,High,unknown,N/A,High,201.06,,LOW,,,High,unknown,
4005,MICHAEL Brown,35,female,KENYA,2022/03/14,,No,LOW,unknown,,High,269.7,N/A,LOW,122.06,N/A, medium,,N/A,LOW,unknown,,High,129.64,,High,unknown,N/A,,unknown,, medium,302.84,,,39.45,N/A,,unknown,,,320.3,60, medium,unknown,7,High,,,High,,, medium,,N/A, medium,215.0,95,High,unknown,38, medium,124.88,,High,223.76,,High,unknown,N/A,High,344.12,N/A,,,54,LOW,,,LOW,unknown,,,27.46,, medium,unknown,N/A,LOW,,41,LOW,,N/A,,89.56,19,,,,LOW,unknown,, medium,,N/A,High,unknown,N/A,High,unknown,,,,,High,,25,LOW,418.01,,,unknown,,LOW,,N/A, medium,79.8,,LOW,20.75,18,High,,, medium,unknown,,LOW,,, medium,unknown,,High,194.3,N/A,High,430.2,,,395.26,26,,461.98,,,,N/A,High,,N/A, medium,unknown,N/A,LOW,unknown,, medium,333.7,N/A,High,,,,,, medium,unknown,N/A,High,,N/A,High,288.03,97,High,34.08,,,201.06,N/A,LOW,59.12,,,unknown,
5658,john doe,N/A,,Nigeria,14-07-2020,,1,High,,N/A,High,,16,High,122.06,39,High,,, medium,unknown,12,,unknown,,LOW,409.05,70,,unknown,N/A,High,unknown,68,LOW,,N/A,,,72,High,unknown,, medium,14.14,,LOW,unknown,,High,284.48,,,unknown,,,215.0,,High,,N/A, medium,124.88,N/A,High,,N/A,High,unknown,,High,,, medium,unknown,,LOW,331.3,, medium,,,High,unknown,11,LOW,46.11,,LOW,unknown,, medium,145.67,,LOW,unknown,19, medium,unknown,,,254.2,N/A,High,unknown,,LOW,302.73,N/A, medium,unknown,, medium,,, medium,76.35,,,unknown,N/A,,unknown,N/A,,333.16,94,LOW,79.8,, medium,unknown,, medium,,N/A,High,449.54,,LOW,332.26,,High,191.64,,,,N/A,LOW,430.2,3, medium,,N/A,,unknown,N/A,LOW,unknown,, medium,,,,unknown,,High,,39,LOW,333.7,N/A, medium,,51, medium,,94, medium,unknown,N/A,High,unknown,85, medium,unknown,N/A, medium,unknown,,High,,N/A,,,,,313.09,
2899, Jane Smith ,,female,ghana ,2022/03/14,,Yes,LOW,133.6,,,269.7,,,122.06,, medium,unknown,,High,unknown,N/A,,129.64,42,High,,,LOW,,N/A,High,302.84,,LOW,39.45,N/A,High,139.35,,LOW,,60,,14.14,7,High,397.03,,LOW,unknown,,High,156.01,N/A,,215.0,95,,unknown,38,,,,High,unknown,,High,325.81,N/A, medium,,,LOW,,54, medium,331.3,23, medium,unknown,,LOW,unknown,11,LOW,unknown,,LOW,,,,145.67,,High,89.56,,High,,,,254.2,74,High,,,LOW,,, medium,unknown,33,High,unknown,N/A,,76.35,, medium,unknown,, medium,,,LOW,,94, medium,,10,LOW,,,LOW,unknown,N/A, medium,,15,LOW,unknown,96,,unknown,26,High,unknown,,LOW,430.2,3, medium,unknown,26,,unknown,N/A,,261.85,,LOW,213.16,32, medium,,38,High,,39,,333.7,,LOW,140.32,,,,,High,,,High,,85,LOW,288.03,97,,,,,unknown,, medium,unknown,3, medium,313.09,N/A
8734,,30,F,ghana ,2021-01-05,50000,Yes,High,133.6,,,269.7,16,,,,High,unknown,,High,unknown,,High,129.64,,High,unknown,,LOW,,,,,68, medium,,N/A,,139.35,, medium,,,LOW,,N/A,High,397.03,,,284.48,97, medium,,,,,N/A, medium,,38,High,,98,,223.76,36,LOW,325.81,,,,, medium,unknown,, medium,unknown,,LOW,225.66,N/A,,unknown,11,LOW,unknown,, medium,,,LOW,unknown,,LOW,,,High,,,,254.2,,High,62.12,,High,,,,,,LOW,326.95,49,LOW,unknown,N/A, medium,418.01,,,485.6,N/A,High,unknown,94,LOW,79.8,N/A,High,unknown,18,,136.91,69,LOW,unknown,N/A,,unknown,,,unknown,,,unknown,83, medium,,,LOW,,,LOW,unknown,N/A,LOW,,N/A,LOW,213.16,N/A,LOW,,,High,,N/A,High,,60,LOW,140.32,N/A,LOW,209.42,94,LOW,unknown,N/A,,unknown,85,,288.03,,LOW,unknown,46,High,,N/A,High,unknown,N/A,,313.09,
2267, Jane Smith ,35,Male,Nigeria,2022/03/14,50000,1,High,133.6,,High,unknown,,High,,, medium,227.49,48,LOW,unknown,12,High,129.64,N/A,,409.05,N/A, medium,292.48,,,unknown,N/A, medium,unknown,89,High,,,LOW,320.3,60, medium,,,High,,,LOW,,97, medium,,N/A,LOW,unknown,, medium,447.79,N/A,,,,LOW,,,High,,,High,344.12,,,399.42,54, medium,unknown,23, medium,,,LOW,,,,,,High,152.74,41, medium,145.67,,LOW,,, medium,unknown,,,unknown,,,62.12,, medium,,,,312.26,33,High,326.95,N/A,LOW,,25,High,unknown,,LOW,unknown,,LOW,333.16,N/A,LOW,,,LOW,,18,,136.91,69,High,449.54,N/A,High,332.26,96,High,,N/A, medium,194.3,,High,,N/A,LOW,unknown,26,High,,N/A,LOW,261.85,, medium,,, medium,338.72,,LOW,unknown,N/A,High,unknown,,High,unknown,51,High,209.42,,High,,N/A,,unknown,,,,97,High,34.08,,,,, medium,,3, medium,unknown,
2528, Jane Smith ,N/A,,KENYA,2021-01-05,,1,,,98, medium,unknown,16, medium,unknown,,LOW,227.49,, medium,270.51,N/A,High,unknown,,,409.05,,LOW,,N/A,LOW,302.84,,,unknown,,High,139.35,N/A, medium,unknown,60,High,,7,,unknown,,LOW,284.48,,LOW,unknown,18,High,,,High,,,High,124.88,N/A,LOW,223.76,,High,325.81,,,,,High,,N/A,,331.3,, medium,225.66,,,27.46,N/A,,,6, medium,unknown,,High,145.67,,High,89.56,N/A,LOW,,52,LOW,,74,LOW,,N/A,LOW,,N/A, medium,312.26,N/A, medium,326.95,,LOW,unknown,N/A,LOW,unknown,N/A,,unknown,,,unknown,,LOW,,N/A,High,20.75,,High,136.91,,LOW,449.54,15,LOW,unknown,,,191.64,26, medium,,83,,,,,395.26,,,unknown,N/A,High,unknown,94,LOW,213.16,32, medium,338.72,,High,154.29,,,,,High,unknown,51,LOW,209.42,, medium,unknown,,LOW,26.47,,LOW,288.03,97,LOW,34.08,46, medium,unknown,, medium,59.12,, medium,,
4556,john doe,25,Male,Nigeria,2021-01-05,N/A,0, medium,,,High,unknown,16,LOW,unknown,N/A,,227.49,,LOW,270.51,12,High,,,,,70,,292.48,65,LOW,unknown,,LOW,unknown,89,High,unknown,, medium,unknown,,High,14.14,, medium,,N/A, medium,,,,,N/A,High,215.0,N/A,High,,,High,unknown,,LOW,unknown,36,,unknown,N/A, medium,,92,LOW,399.42,54,LOW,331.3,23,,,, medium,,,,,N/A,LOW,152.74,, medium,,N/A,LOW,,N/A,High,,52,,,N/A,High,unknown,N/A,,302.73,30,High,,,,326.95,49,LOW,,25,LOW,418.01,35,High,485.6,92,High,333.16,94,,unknown,10,High,unknown,, medium,136.91,,,unknown,,LOW,,, medium,unknown,, medium,194.3,83,LOW,unknown,,,395.26,N/A,High,461.98,,,261.85,,LOW,213.16,,LOW,unknown,38,,154.29,, medium,unknown,,,,N/A,High,,,High,,N/A,LOW,unknown,,High,unknown,97, medium,,, medium,,,,,,High,313.09,N/A
4890,anna-jones,30,Male,KENYA,2022/03/14,N/A,Yes, medium,unknown,N/A,,unknown,16,,122.06,39, medium,227.49,N/A, medium,270.51,, medium,unknown,,High,409.05,,High,unknown,65,High,unknown,,,39.45,89, medium,,N/A,High,,, medium,unknown,,,397.03,, medium,284.48,97,High,,18,,unknown,,,447.79,N/A, medium,124.88,, medium,unknown,36, medium,unknown,, medium,unknown,,LOW,399.42,,,331.3,,High,225.66,18,High,unknown,,LOW,unknown,,,,41, medium,unknown,,LOW,,,,unknown,N/A,LOW,,74,High,62.12,, medium,302.73,, medium,unknown,,High,326.95,, medium,,,LOW,unknown,, medium,485.6,,LOW,333.16,,,,10, medium,unknown,18, medium,unknown,,LOW,,, medium,332.26,,,unknown,26,,unknown,,LOW,430.2,, medium,,,High,,N/A,High,,94,LOW,unknown,, medium,338.72,N/A,LOW,unknown,, medium,,,,140.32,51,High,unknown,, medium,161.02,,,unknown,N/A,,unknown,,High,unknown,,,201.06,,LOW,,,LOW,313.09,
9838, Jane Smith ,30,Male,ghana ,14-07-2020,75k,,LOW,,,High,,N/A,,,,LOW,,,,,N/A, medium,129.64,42, medium,unknown,,,,,LOW,unknown,68,,,89,High,unknown,72,LOW,unknown,N/A,LOW,,,,unknown,,LOW,unknown,, medium,,,LOW,215.0,95,High,447.79,, medium,,98,High,unknown,, medium,unknown,N/A, medium,,,High,unknown,N/A,LOW,331.3,N/A,LOW,225.66,,LOW,27.46,11,High,46.11,N/A,LOW,unknown,N/A,,145.67,,,,, medium,313.44,,High,unknown,, medium,,N/A,High,302.73,, medium,unknown,33, medium,,N/A, medium,,25,High,418.01,N/A,LOW,485.6,N/A,High,,94, medium,,,High,unknown,,High,136.91,N/A,,,, medium,unknown,,,191.64,,,unknown,83,LOW,unknown,, medium,395.26,26, medium,461.98,, medium,,,,213.16,N/A, medium,,38, medium,,39,LOW,333.7,60,High,140.32,N/A,,unknown,94,,,N/A,,26.47,N/A,High,unknown,97,High,,46,LOW,unknown,97, medium,unknown,N/A,LOW,,89
6393,MICHAEL Brown,,M,KENYA,,100000,1,LOW,,,,,16,LOW,unknown,39, medium,unknown,, medium,unknown,,High,129.64,42,LOW,409.05,, medium,,N/A, medium,unknown,N/A,LOW,39.45,N/A,LOW,unknown,, medium,320.3,60,LOW,,,High,,, medium,284.48,,High,,N/A, medium,unknown,,,447.79,38,High,unknown,,High,unknown,N/A,LOW,,74, medium,unknown,,LOW,399.42,, medium,unknown,N/A,,unknown,, medium,,, medium,,N/A,High,unknown,N/A,High,,,,unknown,19,,unknown,52, medium,254.2,74,LOW,62.12,N/A,High,302.73,N/A,High,312.26,N/A,High,unknown,N/A, medium,76.35,,LOW,,,High,485.6,,High,unknown,,,,N/A,High,,,High,,69,,unknown,,,unknown,96,High,unknown,N/A, medium,,,LOW,430.2,,,unknown,,High,461.98,N/A,High,unknown,N/A,LOW,unknown,,LOW,,,,unknown,,,,N/A,,,N/A,LOW,,94,High,161.02,,High,,,High,288.03,97, medium,unknown,, medium,,,High,,3,,unknown,
9792,anna-jones,30,M,,2022/03/14,N/A,1,,133.6,N/A,,,16,High,,, medium,unknown,, medium,,,,unknown,N/A,LOW,409.05,,,,,High,unknown,68,,unknown,89,,139.35,,,,,,14.14,7,LOW,,67,High,unknown,,High,156.01,N/A,,,95, medium,447.79,,High,unknown,,High,unknown,,LOW,,,,344.12,,High,unknown,, medium,331.3,, medium,225.66,18,LOW,unknown,11,,unknown,N/A, medium,,41,,145.67,,LOW,89.56,,High,unknown,, medium,,74, medium,62.12,,High,unknown,, medium,,,High,326.95,N/A, medium,,N/A, medium,,,LOW,485.6,92,LOW,unknown,94,LOW,,10, medium,,N/A,LOW,136.91,69,High,449.54,15,LOW,unknown,,High,191.64,,High,194.3,,LOW,,,High,,N/A,,461.98,N/A,LOW,unknown,,LOW,213.16,N/A,,,,,154.29,39,LOW,333.7,N/A,High,,,LOW,,94,,,,LOW,,N/A,LOW,288.03,N/A,LOW,34.08,,High,201.06,,High,unknown,,LOW,unknown,89
9433,,35,Male,ghana ,2021-01-05,50000,No,,unknown,,High,269.7,16,High,,N/A, medium,227.49,, medium,unknown,12, medium,129.64,42,LOW,unknown,70,High,unknown,65,High,unknown,,LOW,39.45,, medium,unknown,72, medium,,60,,unknown,, medium,,,LOW,,N/A, medium,,N/A, medium,unknown,N/A, medium,unknown,N/A, medium,,,,223.76,, medium,325.81,74,LOW,,N/A,,unknown,,,unknown,23,LOW,unknown,18, medium,,,High,,6,,,41,,145.67,,High,89.56,19, medium,,,LOW,unknown,74,LOW,unknown,N/A,High,unknown,,,,33,LOW,326.95,N/A,,76.35,,LOW,,, medium,,,,unknown,,,unknown,10,High,unknown,,LOW,unknown,69,LOW,unknown,,LOW,unknown,N/A,LOW,191.64,,,,83,High,430.2,,High,unknown,26,High,461.98,,,unknown,N/A,High,213.16,32,High,unknown,,,,39, medium,333.7,60,,unknown,,High,unknown,N/A,High,161.02,,LOW,unknown,85,,unknown,N/A,,,N/A,LOW,unknown,,LOW,unknown,,,,
8513,john doe,N/A,,,2021-01-05,N/A,,,,98, medium,,,High,122.06,39,LOW,227.49,,High,270.51,,,129.64,42,,409.05,70,LOW,292.48,, medium,unknown,68,LOW,unknown,89,,,,,320.3,60, medium,14.14,,High,397.03,67,,unknown,,High,unknown,18, medium,215.0,N/A,,unknown,N/A,LOW,unknown,,LOW,223.76,N/A, medium,,N/A,LOW,,,LOW,399.42,54,LOW,331.3,,LOW,225.66,,High,,11,,46.11,,,,N/A, medium,145.67,,,unknown,, medium,unknown,N/A,LOW,unknown,,High,62.12,,,unknown,30,,unknown,33,High,326.95,N/A,High,,N/A,High,unknown,,,485.6,,,,94,LOW,unknown,, medium,,,High,136.91,69,LOW,unknown,15,LOW,332.26,96, medium,,N/A,LOW,194.3,,LOW,430.2,,High,,26, medium,461.98,20, medium,261.85,, medium,,N/A,High,unknown,,LOW,unknown,39,LOW,,N/A, medium,unknown,,LOW,209.42,94, medium,unknown,,,26.47,, medium,288.03,, medium,34.08,46,High,,,LOW,,3,LOW,313.09,89
3612,,N/A,F,Nigeria,2022/03/14,75k,,High,,98,LOW,,16, medium,122.06,N/A,,,48, medium,,N/A,LOW,unknown,N/A,High,409.05,N/A,High,unknown,N/A,,,68,LOW,unknown,,High,unknown,,,,,,,N/A, medium,,,,,N/A,LOW,156.01,N/A,LOW,unknown,,High,,,High,unknown,N/A,High,223.76,36,High,,74,,unknown,,LOW,399.42,54,,331.3,,High,225.66,N/A,,27.46,,,46.11,,High,,N/A, medium,145.67,11,LOW,unknown,N/A,High,,N/A, medium,,,,,85,,302.73,, medium,unknown,N/A,LOW,,, medium,unknown,,,,35, medium,,N/A,,,94,High,unknown,,,unknown,,High,136.91,,LOW,unknown,15,,332.26,N/A,High,191.64,26, medium,,,LOW,430.2,N/A,High,unknown,,LOW,unknown,20, medium,261.85,,,213.16,32,High,338.72,38,,,,,unknown,60,LOW,,N/A, medium,,N/A,,161.02,,LOW,,85,LOW,,N/A, medium,unknown,46, medium,unknown,97,LOW,,,High,,
8041,anna-jones,25,F,Nigeria,14-07-2020,75k,1,,133.6,,High,,, medium,,39,LOW,,,,270.51,,,unknown,,,409.05,N/A,LOW,unknown,65,,,N/A,LOW,unknown,N/A, medium,unknown,,LOW,unknown,N/A,,14.14,N/A,,unknown,,High,,,,unknown,N/A,LOW,unknown,N/A, medium,,N/A,High,,N/A,,223.76,,,unknown,,High,344.12,,High,unknown,54,High,,,High,225.66,N/A, medium,27.46,11,LOW,46.11,N/A, medium,unknown,41,LOW,unknown,, medium,,,High,,,,,N/A, medium,unknown,85,LOW,,,,unknown,, medium,326.95,N/A,High,76.35,25,,unknown,N/A, medium,485.6,,,unknown,,,unknown,,,20.75,18,,unknown,N/A,High,449.54,N/A,,unknown,96,High,,,,unknown,N/A,LOW,unknown,,,,,LOW,461.98,, medium,261.85,N/A,,,N/A,High,,38,LOW,,N/A,,,60,High,140.32,, medium,unknown,94,High,unknown,,,26.47,,LOW,,97,,34.08,46,High,201.06,,High,,3,LOW,unknown,N/A
7235,anna-jones,,female,Nigeria,14-07-2020,100000,0,,133.6,N/A,LOW,unknown,16,,,,,227.49,N/A,,unknown,N/A,High,unknown,, medium,409.05,,LOW,,N/A, medium,unknown,,High,,,LOW,unknown,72,,unknown,60,,,, medium,,67,,unknown,N/A,,unknown,,High,,,LOW,,,High,unknown,98,High,,N/A,High,unknown,,,344.12,N/A,High,unknown,54,,,23,LOW,,18,LOW,,,LOW,46.11,N/A,,152.74,, medium,,11, medium,89.56,, medium,,,LOW,unknown,,,,85,,unknown,,LOW,,, medium,unknown,N/A,LOW,76.35,25, medium,418.01,35,,485.6,92, medium,unknown,94, medium,79.8,,,unknown,N/A, medium,136.91,,,unknown,,LOW,,N/A,High,unknown,, medium,,,,,3,LOW,unknown,N/A, medium,461.98,N/A, medium,261.85,N/A, medium,,32,High,unknown,38,High,154.29,,,333.7,60,High,unknown,N/A,,unknown,N/A, medium,,,LOW,unknown,N/A,High,,N/A,,unknown,N/A,,201.06,N/A,LOW,,N/A,,unknown,89
6486,anna-jones,25,,KENYA,2021-01-05,N/A,No,LOW,,,High,,16,High,,, medium,unknown,,,unknown,12,LOW,129.64,N/A,High,unknown,70,,292.48,N/A, medium,unknown,,LOW,,,High,unknown,72, medium,,,High,unknown,, medium,397.03,67,,unknown,,,unknown,,High,215.0,,,unknown,, medium,unknown,, medium,,,LOW,325.81,N/A,High,unknown,92,,399.42,N/A, medium,331.3,,High,unknown,,LOW,27.46,,,46.11,N/A,LOW,unknown,,LOW,,N/A,LOW,unknown,19,LOW,unknown,,,,,,,85,High,unknown,N/A, medium,312.26,,LOW,,,,76.35,, medium,,35,High,unknown,,High,333.16,94,High,,,High,unknown,N/A,LOW,unknown,N/A,,unknown,,LOW,,,,191.64,,LOW,unknown,83,,,,High,unknown,26,,unknown,N/A,,unknown,,,,32,High,unknown,, medium,,, medium,333.7,,High,,,,unknown,,High,unknown,, medium,26.47,, medium,,,,,46,LOW,unknown,97,,unknown,,,313.09,
8099,,30,M,ghana ,2021-01-05,50000,,,unknown,N/A,LOW,269.7,N/A,LOW,,N/A,High,unknown,48, medium,unknown,N/A, medium,129.64,,LOW,409.05,70,,unknown,65,LOW,,N/A, medium,unknown,,,unknown,,,320.3,60,,14.14,N/A,LOW,,67,LOW,284.48,,LOW,156.01,18,LOW,unknown,, medium,,38,,,,LOW,223.76,, medium,unknown,,High,344.12,,High,unknown,54,LOW,unknown,,High,,N/A, medium,27.46,, medium,46.11,6,High,unknown,,,145.67,, medium,,, medium,unknown,,LOW,unknown,N/A,,,85,,302.73,30,LOW,,,,,N/A,,unknown,N/A, medium,unknown,,LOW,unknown,,High,333.16,N/A,High,unknown,10,LOW,,18,High,136.91,69,,449.54,,,,, medium,,26,High,unknown,N/A,High,430.2,N/A,,,N/A,,,20,LOW,261.85,94,,,32,LOW,338.72,38,High,unknown,,High,unknown,N/A, medium,140.32,,LOW,209.42,,,unknown,, medium,unknown,85,LOW,unknown,,,unknown,, medium,201.06,,,,3,LOW,313.09,89
1775,anna-jones,25,Male,Nigeria,14-07-2020,50000,1,High,unknown,98, medium,unknown,,,122.06,, medium,unknown,48,LOW,270.51,, medium,,N/A,,unknown,N/A,,,65,High,,, medium,39.45,,LOW,139.35,,LOW,320.3,, medium,,N/A,High,397.03,67,High,284.48,,LOW,156.01,,,,95, medium,,,High,unknown,,,,N/A,LOW,,,LOW,344.12,,High,unknown,N/A,LOW,331.3,N/A, medium,unknown,,High,,,,unknown,,,unknown,41, medium,,11,,89.56,19,LOW,,,LOW,,N/A,LOW,unknown,85, medium,,30, medium,,33,High,,49,High,76.35,N/A,,,N/A,High,unknown,N/A, medium,,,,,N/A, medium,,N/A,High,unknown,N/A,High,449.54,,LOW,,, medium,191.64,26,LOW,194.3,,LOW,,,High,unknown,,,unknown,N/A, medium,261.85,,,213.16,,LOW,,N/A,,,,High,unknown,,LOW,,,,unknown,94,High,unknown,,LOW,,,High,288.03,N/A, medium,unknown,,LOW,201.06,,High,unknown,N/A, medium,,89
9226,,35,female,Nigeria,,,,High,133.6,, medium,269.7,16,LOW,unknown,,,227.49,48,LOW,unknown,,LOW,,,,409.05,, medium,unknown,65,LOW,,68, medium,39.45,,High,,N/A,High,unknown,,LOW,,7, medium,397.03,N/A,LOW,unknown,,LOW,156.01,18,High,unknown,, medium,unknown,,High,unknown,N/A,High,,36,High,325.81,, medium,344.12,92,,,,,,23,High,225.66,,High,27.46,, medium,,N/A,High,unknown,,High,145.67,11,High,,19,,313.44,,High,254.2,N/A,LOW,62.12,85, medium,,, medium,,, medium,326.95,N/A,High,unknown,N/A,LOW,unknown,35,,unknown,,High,333.16,,,unknown,,,,18,LOW,136.91,69,High,unknown,N/A,High,332.26,N/A,,unknown,N/A,High,,,LOW,unknown,3, medium,395.26,,High,,,LOW,261.85,94,High,,,LOW,,,LOW,,,High,unknown,,,140.32,,LOW,unknown,N/A,High,,,,,,,,,,,N/A,,unknown,97,,unknown,3,High,unknown,N/A
